37.476275,126.616732
37.475474,126.632544
37.468578,126.642738
37.466757,126.656668
37.466035,126.668771
37.464949,126.680283
37.464718,126.694182
37.471342,126.702899
37.483562,126.70761
37.507428,126.720589
37.489468,126.724538
37.50695,126.731419
37.362007,126.738574
37.488428,126.740976
37.506415,126.742024
37.351723,126.743079
37.676077,126.747561
37.505776,126.753104
37.487598,126.75366
37.670101,126.761259
37.504584,126.764053
37.486684,126.764123
37.337613,126.766981
37.659497,126.773364
37.502996,126.776268
37.65212,126.777659
37.484032,126.78265
37.503625,126.786982
37.643033,126.787988
37.327055,126.788607
37.482778,126.795419
37.578363,126.797069
37.505443,126.797377
37.561999,126.801262
37.561999,126.801262
37.320625,126.805904
37.572479,126.80679
37.563551,126.810485
37.506216,126.810898
37.631628,126.811006
37.485225,126.811794
37.561154,126.812321
37.577419,126.812744
37.567506,126.816712
37.492097,126.823048
37.492097,126.823048
37.316761,126.823148
37.56014,126.824722
37.566859,126.827377
37.634596,126.832687
37.54886,126.836313
37.558629,126.83768
37.315977,126.838494
37.486693,126.838727
37.541619,126.840435
37.568275,126.841458
37.653253,126.842996
37.49451,126.845331
37.531781,126.846644
37.531781,126.846644
37.520064,126.852914
37.309734,126.853568
37.479383,126.854413
37.56134,126.854577
37.524994,126.856196
37.49461,126.85849
37.558003,126.860792
37.551124,126.864744
37.526088,126.864828
37.512346,126.865736
37.302783,126.866452
37.476119,126.86814
37.496716,126.870844
37.650629,126.872728
37.546922,126.874914
37.52447,126.87529
37.503001,126.881988
37.514392,126.882678
37.480466,126.883089
37.480466,126.883089
37.544233,126.883109
37.416386,126.884768
37.525532,126.886467
37.486002,126.887226
37.466565,126.889245
37.508834,126.891175
37.508815,126.89118
37.537906,126.893717
37.455587,126.893991
37.517914,126.894782
37.491998,126.895447
37.491998,126.895447
37.65311,126.895484
37.524037,126.896231
37.524037,126.896231
37.5694,126.89908
37.485276,126.901408
37.576075,126.901419
37.533854,126.901901
37.533854,126.901901
37.434167,126.902528
37.563478,126.903359
37.312129,126.903575
37.522699,126.905083
37.515488,126.907537
37.419223,126.908718
